Education,Marital Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Discount Purchases,Web,Catalog,Store,NumWebVisitsMonth,Age,Children,total_spend,total_promo,Parental_status,Days_as_Customer,cluster
3,1,54730.0,64,318,3,17,4.0,7,56.0,5,4,1,8,4,50,1,405.0,0,1,4339.0,2
3,1,38452.0,62,56,0,14,0.0,0,2.0,3,3,0,3,7,70,2,72.0,0,1,4112.0,1
2,0,44421.0,53,110,5,59,7.0,1,7.0,5,5,0,4,8,54,2,189.0,0,1,4520.0,1
4,1,38197.0,86,23,0,11,2.0,1,3.0,1,1,0,3,5,39,1,40.0,0,1,4386.0,1
2,0,41986.0,15,27,5,8,8.0,3,12.0,3,3,0,4,4,47,1,63.0,0,1,4161.0,1
2,1,28427.0,67,18,3,19,3.0,3,6.0,2,2,0,3,8,42,1,52.0,0,1,4486.0,1
4,1,37395.0,47,18,0,9,0.0,1,11.0,1,1,0,3,6,49,1,39.0,0,1,4079.0,1
2,1,64722.0,47,303,0,280,60.0,81,15.0,4,8,2,11,6,54,1,805.0,0,1,4055.0,2
3,1,55249.0,81,97,1,19,2.0,0,11.0,1,2,1,4,3,69,1,130.0,0,1,4094.0,1
2,1,84906.0,98,997,15,414,99.0,30,76.0,1,5,6,12,2,53,0,1631.0,3,0,4289.0,0
2,1,28691.0,56,5,4,13,8.0,0,4.0,1,1,0,3,8,36,1,34.0,0,1,4381.0,1
2,0,44213.0,48,95,11,35,0.0,4,7.0,4,2,1,5,6,73,2,152.0,0,1,4233.0,1
0,0,25707.0,18,1,6,2,3.0,6,3.0,1,1,0,3,7,41,1,21.0,0,1,4183.0,1
4,1,59062.0,74,46,1,12,3.0,0,9.0,2,2,0,3,4,58,3,71.0,0,1,4290.0,1
2,0,76624.0,68,411,81,147,54.0,81,66.0,1,5,10,7,1,63,1,899.0,1,1,4057.0,0
3,1,66000.0,36,244,51,270,101.0,0,45.0,1,1,3,5,1,78,0,711.0,0,0,4091.0,0
4,1,27683.0,90,152,9,121,12.0,12,45.0,4,6,2,4,8,47,1,351.0,0,1,4715.0,2
2,0,1730.0,65,1,1,3,1.0,1,1.0,15,0,0,0,20,54,0,8.0,0,0,4063.0,1
0,0,7500.0,63,10,17,18,8.0,26,40.0,4,3,2,2,9,33,1,119.0,0,1,4594.0,1
2,1,40521.0,82,12,0,5,0.0,0,4.0,1,0,1,2,5,57,2,21.0,0,1,4471.0,1
4,1,20427.0,63,5,0,4,0.0,0,1.0,1,1,0,2,8,52,1,10.0,0,1,4118.0,1
2,1,65106.0,55,790,19,133,12.0,0,19.0,3,8,3,13,6,50,1,973.0,1,1,4057.0,2
4,1,69969.0,64,882,29,514,38.0,29,44.0,1,4,2,6,3,60,0,1536.0,2,0,4327.0,0
2,1,67433.0,51,615,28,259,12.0,48,30.0,4,6,5,13,4,73,2,992.0,1,1,4369.0,2
4,1,77766.0,97,1004,59,265,115.0,59,27.0,2,11,10,11,6,58,1,1529.0,1,1,4513.0,0
2,1,74716.0,92,133,27,421,13.0,81,71.0,2,7,3,5,4,53,1,860.0,0,1,4311.0,2
2,0,68118.0,51,595,23,123,10.0,23,126.5,2,8,9,4,6,62,1,928.0,0,1,4275.0,2
4,1,55158.0,72,293,0,87,4.0,11,23.0,4,7,2,5,7,55,2,418.0,0,1,4720.0,2
1,1,62972.0,39,313,15,47,20.0,0,126.5,2,7,4,3,6,70,1,587.0,0,1,4716.0,2
2,1,74190.0,49,151,81,86,120.5,81,64.0,2,4,2,11,2,50,1,641.0,0,1,4069.0,0
2,1,39356.0,21,15,0,2,0.0,0,6.0,1,1,0,2,6,49,2,23.0,1,1,4123.0,1
2,1,76653.0,91,736,63,556,120.5,81,126.0,1,4,7,11,2,56,0,2279.0,2,0,4338.0,0
4,0,35860.0,37,15,0,8,4.0,2,20.0,2,1,1,2,5,52,2,49.0,1,1,4062.0,1
4,0,90687.0,98,982,17,556,23.0,34,51.0,1,6,2,8,2,42,0,1779.0,1,0,4424.0,0
3,1,73450.0,85,1142,51,415,90.0,69,37.0,1,7,8,11,3,43,0,1804.0,2,0,4227.0,0
2,1,31454.0,40,28,0,11,0.0,0,9.0,3,2,0,3,8,65,2,48.0,0,1,4379.0,1
2,0,47139.0,2,46,0,12,0.0,2,23.0,2,2,1,2,7,73,2,83.0,0,1,4136.0,1
2,0,83829.0,78,897,81,430,120.5,81,27.0,0,4,7,6,1,50,0,1862.0,3,0,4285.0,0
4,1,53378.0,41,489,6,152,8.0,6,126.5,10,9,4,6,8,62,2,793.0,0,1,4664.0,2
2,1,19656.0,94,25,4,9,6.0,8,32.0,3,2,1,3,7,55,1,84.0,0,1,4527.0,1
4,1,45579.0,10,145,1,33,2.0,1,1.0,1,4,1,4,6,77,1,183.0,0,1,4334.0,1
1,0,85485.0,73,630,26,556,44.0,18,54.0,1,6,6,6,2,67,0,1383.0,0,0,4029.0,0
2,1,55956.0,22,760,38,104,50.0,9,38.0,2,7,3,4,4,81,0,999.0,1,0,4104.0,0
3,0,64191.0,30,420,15,186,120.5,38,15.0,3,5,3,13,3,62,1,825.0,0,1,4544.0,2
2,0,38808.0,21,125,17,52,3.0,19,30.0,4,5,1,4,8,53,1,246.0,1,1,4693.0,2
3,1,57183.0,51,464,5,64,7.0,0,70.0,8,9,1,7,8,59,2,610.0,0,1,4488.0,2
3,0,23748.0,97,6,6,29,12.0,15,8.0,3,2,1,3,8,57,1,76.0,0,1,4606.0,1
2,1,66303.0,56,1090,12,96,16.0,12,60.0,4,3,4,11,8,54,1,1286.0,1,1,4509.0,2
3,1,37368.0,4,3,2,11,2.0,2,10.0,1,1,0,2,6,50,1,30.0,1,1,4216.0,1
2,1,40800.0,77,24,0,27,8.0,30,10.0,2,3,0,3,7,61,3,99.0,0,1,4565.0,1
2,0,71847.0,95,737,21,106,55.0,63,126.5,0,6,7,9,3,47,0,1192.0,1,0,4667.0,0
2,1,46149.0,36,254,6,71,4.0,0,27.0,5,5,1,7,5,50,1,362.0,0,1,4233.0,2
2,1,78687.0,13,817,81,556,120.5,55,126.5,1,4,6,8,2,42,0,2130.0,1,0,4710.0,0
1,0,49118.0,90,620,54,239,99.0,81,119.0,2,9,7,10,7,54,0,1229.0,2,0,4701.0,0
4,1,37633.0,49,13,4,20,0.0,0,1.0,2,1,0,3,9,68,2,38.0,0,1,4668.0,1
3,1,39767.0,18,113,61,204,34.0,26,47.0,2,7,1,7,8,74,0,485.0,0,0,4364.0,2
0,1,26997.0,89,7,23,78,120.5,49,126.5,2,4,2,5,7,74,0,434.0,0,0,4622.0,2
2,0,33986.0,43,16,2,18,2.0,1,5.0,1,1,0,3,7,55,1,44.0,0,1,4493.0,1
4,1,57091.0,82,462,0,24,6.0,0,4.0,2,9,2,5,7,53,1,496.0,1,1,4604.0,2
1,1,46831.0,84,22,2,10,6.0,4,34.0,2,1,2,2,4,56,2,78.0,0,1,4407.0,1
3,1,83151.0,80,968,81,556,120.5,42,126.5,1,5,7,10,2,53,0,2346.0,3,0,4525.0,0
2,1,52531.0,68,283,81,151,51.0,72,125.0,2,7,2,10,6,54,0,794.0,0,0,4567.0,0
2,1,15759.0,12,1,2,5,6.0,0,3.0,1,1,0,2,7,69,0,17.0,0,0,4318.0,1
2,0,22804.0,75,14,1,7,2.0,1,1.0,1,2,0,2,9,54,1,26.0,0,1,4354.0,1
1,1,43050.0,10,30,5,24,6.0,3,8.0,2,2,0,4,5,52,1,76.0,0,1,4124.0,1
4,0,42997.0,91,4,0,5,0.0,1,5.0,1,1,0,2,7,48,2,15.0,0,1,4225.0,1
4,0,48918.0,21,52,0,9,0.0,0,1.0,2,1,0,4,4,62,2,62.0,0,1,4099.0,1
3,1,60033.0,28,62,1,57,19.0,11,48.0,2,2,1,5,2,71,1,198.0,0,1,4113.0,1
4,1,34043.0,97,20,2,14,3.0,0,10.0,1,2,0,2,9,47,1,49.0,0,1,4268.0,1
2,1,57811.0,49,545,7,114,37.0,21,78.0,5,7,2,11,5,59,1,802.0,1,1,4391.0,2
2,1,78569.0,14,558,79,556,120.5,81,95.0,1,4,6,4,1,79,0,1736.0,1,0,4151.0,0
2,0,7500.0,5,6,5,4,13.0,4,25.0,4,2,1,3,6,47,2,57.0,0,1,4570.0,1
3,1,117416.25,37,39,1,9,2.0,0,8.0,0,1,0,1,1,54,1,59.0,0,1,4411.0,1
2,1,94384.0,62,1111,24,556,120.5,45,126.5,0,5,8,5,2,72,0,2302.0,3,0,4503.0,0
1,1,23148.0,83,4,6,8,6.0,3,10.0,1,2,0,3,7,40,0,37.0,0,0,4152.0,1
2,0,44267.0,48,183,5,65,3.0,5,49.0,5,5,2,4,9,55,2,310.0,0,1,4510.0,2
2,1,71626.0,94,546,72,376,94.0,81,72.0,1,5,5,8,3,46,0,1305.0,1,0,4626.0,0
2,1,60894.0,61,606,7,155,10.0,0,54.0,5,10,3,8,7,59,1,832.0,0,1,4387.0,2
2,1,50200.0,70,266,6,51,8.0,6,64.0,6,7,1,5,8,49,2,401.0,0,1,4473.0,2
4,1,81051.0,43,1142,29,249,38.0,29,14.0,1,5,5,12,2,60,0,1501.0,2,0,4058.0,0
2,1,65169.0,23,1074,0,69,0.0,0,46.0,1,10,4,13,6,43,0,1189.0,4,0,4187.0,0
2,1,59868.0,37,771,51,154,54.0,10,126.5,7,11,2,12,6,53,1,1194.0,0,1,4363.0,2
4,1,65695.0,50,371,32,189,0.0,58,6.0,2,5,4,10,4,65,1,656.0,0,1,4170.0,2
3,0,64857.0,78,556,14,556,120.5,0,43.0,1,7,5,10,4,69,0,1540.0,0,0,4604.0,0
3,1,45143.0,74,202,5,74,11.0,5,14.0,3,6,1,5,7,60,1,311.0,0,1,4328.0,2
1,1,74805.0,14,209,81,209,41.0,81,37.0,5,4,7,10,2,70,1,820.0,0,1,4256.0,0
1,1,59060.0,77,35,40,111,36.0,40,12.0,3,3,1,7,4,36,1,274.0,0,1,4190.0,2
4,0,27238.0,39,37,0,17,0.0,0,3.0,3,3,0,3,9,63,2,57.0,0,1,4456.0,1
2,1,47009.0,89,171,45,73,59.0,10,90.0,4,3,2,8,4,60,1,448.0,0,1,4292.0,2
1,1,46094.0,62,12,2,20,3.0,2,5.0,1,1,0,3,7,52,2,44.0,0,1,4040.0,1
2,1,40321.0,59,44,4,21,6.0,0,27.0,2,3,0,3,7,53,2,102.0,0,1,4356.0,1
2,1,37235.0,68,20,2,9,4.0,6,20.0,1,1,1,2,4,41,1,61.0,0,1,4169.0,1
3,1,81843.0,13,779,81,537,34.0,69,126.5,1,5,9,12,3,65,0,1643.0,0,0,4454.0,0
3,1,46692.0,37,170,6,97,24.0,12,88.0,3,6,1,5,6,67,1,397.0,0,1,4409.0,2
2,1,77382.0,36,491,48,231,112.0,81,126.5,2,5,7,12,1,57,1,1121.0,1,1,4194.0,0
2,0,37774.0,28,173,8,107,7.0,2,126.5,4,7,2,3,9,48,2,473.0,1,1,4685.0,2
0,1,18393.0,2,7,10,13,16.0,0,4.0,2,3,0,3,8,51,1,50.0,0,1,4113.0,1
3,1,72828.0,17,1205,0,235,19.0,14,126.5,6,6,3,13,7,63,1,1678.0,0,1,4521.0,2
2,1,24711.0,86,10,7,25,6.0,3,7.0,1,3,0,3,7,43,0,58.0,0,0,4093.0,1
4,1,45503.0,54,97,4,44,6.0,1,18.0,1,3,1,4,5,50,1,170.0,0,1,4298.0,1
3,0,6560.0,2,67,11,26,4.0,3,126.5,0,1,0,1,17,43,0,373.0,0,0,4220.0,1
4,1,71604.0,3,345,53,528,98.0,75,97.0,1,8,3,5,4,80,0,1196.0,1,0,4245.0,0
2,1,27244.0,84,6,5,17,3.0,24,46.0,2,2,2,2,7,46,1,101.0,0,1,4135.0,1
2,1,48752.0,8,73,57,100,71.0,15,0.0,5,6,1,5,9,56,2,316.0,0,1,4585.0,2
2,1,71434.0,4,711,36,217,120.5,81,126.5,3,7,4,7,4,63,1,1400.0,2,1,4305.0,0
2,0,90842.0,57,774,70,118,120.5,81,93.0,1,4,9,13,1,77,0,1424.0,0,0,4356.0,0
3,1,88097.0,24,163,0,480,0.0,81,75.0,1,6,5,8,9,47,1,844.0,3,1,4701.0,2
2,1,51948.0,51,82,33,54,71.0,30,41.0,2,5,2,4,5,50,1,311.0,0,1,4306.0,2
2,1,71853.0,29,358,81,413,120.5,81,32.0,1,2,8,6,1,43,0,1149.0,0,0,4438.0,0
3,1,35876.0,13,66,2,40,4.0,3,14.0,1,3,1,3,6,42,0,129.0,0,0,4091.0,1
2,0,40049.0,23,13,6,7,0.0,3,3.0,1,1,0,3,6,73,1,32.0,0,1,4277.0,1
2,0,39660.0,36,139,13,78,20.0,13,36.0,3,7,1,3,9,43,1,299.0,0,1,4711.0,2
2,1,50127.0,88,274,0,21,4.0,6,15.0,1,5,1,6,6,63,1,320.0,1,1,4052.0,1
3,1,43263.0,2,262,6,61,0.0,10,102.0,3,5,2,6,5,48,1,441.0,0,1,4606.0,2
3,1,62845.0,3,1099,0,45,0.0,0,34.0,11,3,4,10,8,76,2,1178.0,1,1,4657.0,2
2,1,18929.0,15,32,0,8,23.0,4,18.0,1,1,0,4,6,35,0,85.0,0,0,4519.0,1
0,0,24367.0,58,2,4,2,0.0,11,5.0,1,1,0,2,9,43,1,24.0,0,1,4487.0,1
2,0,33249.0,11,6,10,21,19.0,14,42.0,2,2,1,3,6,50,1,112.0,0,1,4515.0,1
1,1,26887.0,27,6,7,4,3.0,4,6.0,1,1,0,3,6,66,1,30.0,0,1,4525.0,1
4,1,50150.0,32,135,46,92,65.0,61,11.0,2,5,2,7,5,42,0,410.0,0,0,4395.0,0
2,1,62061.0,12,641,7,84,0.0,30,38.0,3,10,4,7,6,49,1,800.0,1,1,4323.0,2
4,0,85696.0,88,714,76,395,116.0,0,12.0,1,4,6,9,1,63,0,1313.0,0,0,4443.0,0
4,1,76542.0,91,794,73,556,0.0,29,14.0,1,4,8,10,2,69,0,1483.0,0,0,4477.0,0
2,0,70515.0,12,420,0,452,120.5,64,126.5,1,6,6,4,2,32,0,1258.0,0,0,4272.0,0
2,1,18227.0,21,1,2,7,4.0,3,11.0,1,0,1,2,8,38,1,28.0,0,1,4619.0,1
2,1,69139.0,23,86,12,75,33.0,15,6.0,1,4,1,5,4,60,1,227.0,0,1,4174.0,2
2,1,69109.0,10,823,25,459,120.5,29,95.0,1,6,6,7,4,43,0,1555.0,1,0,4618.0,0
2,0,69627.0,35,231,81,215,120.5,30,53.0,2,8,2,11,5,63,1,861.0,0,1,4490.0,2
2,1,38136.0,69,8,15,27,0.0,20,33.0,2,3,1,2,8,47,1,103.0,1,1,4454.0,1
4,0,62159.0,68,182,17,259,77.0,70,29.0,1,6,2,10,4,79,0,634.0,0,0,4083.0,0
2,0,80695.0,85,557,81,556,120.5,37,18.0,1,5,8,5,2,62,0,1918.0,0,0,4203.0,0
3,0,33316.0,34,79,1,31,4.0,4,12.0,3,2,1,4,6,54,2,131.0,0,1,4289.0,1
2,1,58554.0,55,368,24,68,38.0,0,88.0,6,8,2,6,7,57,2,586.0,0,1,4662.0,2
0,1,17256.0,10,6,4,14,8.0,8,22.0,2,2,1,2,8,33,1,62.0,1,1,4239.0,1
2,0,53034.0,30,160,15,196,15.0,11,50.0,8,6,1,7,8,51,2,447.0,0,1,4416.0,2
1,1,52203.0,36,488,21,238,56.0,81,28.0,1,8,7,11,6,75,0,939.0,0,0,4719.0,0
1,0,59601.0,14,691,7,69,0.0,7,23.0,4,2,2,7,8,48,1,797.0,1,1,4360.0,2
3,0,75154.0,79,543,10,205,120.5,81,82.0,1,6,3,6,3,67,1,1143.0,0,1,4684.0,2
2,0,47025.0,52,254,7,108,20.0,0,26.0,3,6,3,5,6,49,1,415.0,0,1,4255.0,2
2,1,37971.0,97,5,4,10,2.0,2,7.0,1,1,0,3,8,52,1,30.0,0,1,4237.0,1
3,0,41335.0,24,112,19,21,16.0,14,5.0,3,4,1,4,7,57,1,187.0,0,1,4206.0,1
2,1,67267.0,0,134,11,59,15.0,2,30.0,1,3,2,5,2,67,1,251.0,0,1,4068.0,2
2,0,57338.0,96,143,6,52,11.0,8,17.0,2,4,1,5,5,50,1,237.0,0,1,4082.0,1
1,1,50523.0,89,51,4,24,4.0,7,1.0,2,2,0,4,6,65,2,91.0,0,1,4207.0,1
3,0,35791.0,94,27,0,5,0.0,0,3.0,2,1,0,3,8,60,3,35.0,0,1,4440.0,1
4,0,50611.0,98,459,0,24,6.0,0,4.0,6,4,5,7,6,65,1,493.0,1,1,4654.0,2
4,1,56242.0,72,689,8,167,11.0,8,88.0,5,8,4,11,6,56,1,971.0,0,1,4504.0,2
2,0,48904.0,1,283,10,38,0.0,13,27.0,4,7,2,4,8,65,1,371.0,0,1,4595.0,2
2,0,56243.0,26,347,0,35,4.0,3,7.0,6,4,2,8,5,50,3,396.0,0,1,4202.0,2
2,1,21355.0,5,5,13,14,0.0,5,31.0,2,2,1,2,6,40,1,68.0,1,1,4334.0,1
3,1,57420.0,22,280,0,18,0.0,0,24.0,3,5,1,6,7,54,1,322.0,1,1,4390.0,1
3,1,51381.5,39,187,5,65,26.0,20,14.0,2,4,2,6,5,55,1,317.0,0,1,4475.0,2
3,0,46390.0,56,95,14,64,2.0,9,38.0,1,4,2,3,7,70,1,222.0,0,1,4076.0,1
1,1,54342.0,74,84,10,34,11.0,10,28.0,4,3,1,4,6,69,2,177.0,0,1,4382.0,2
2,1,51381.5,87,19,4,12,2.0,2,6.0,1,1,0,3,5,67,2,45.0,0,1,4685.0,1
1,0,51381.5,49,5,1,9,2.0,0,4.0,1,1,0,2,7,61,2,21.0,0,1,4189.0,1
2,1,20895.0,24,18,3,17,3.0,0,4.0,1,2,0,3,9,52,1,45.0,0,1,4652.0,1
2,1,92344.0,9,992,24,556,51.0,19,119.0,0,5,10,5,1,77,0,1899.0,2,0,4186.0,0
4,1,51381.5,17,25,1,13,0.0,0,3.0,1,1,0,3,7,53,1,42.0,0,1,4140.0,1
1,1,26907.0,10,9,1,7,0.0,3,2.0,2,1,0,3,7,49,2,22.0,0,1,4334.0,1
2,1,44964.0,35,19,1,17,2.0,0,2.0,1,1,0,3,8,45,2,41.0,0,1,4581.0,1
2,1,75507.0,56,709,81,374,104.0,80,80.0,1,8,6,6,3,46,0,1440.0,0,0,4079.0,0
3,1,53761.0,7,158,0,76,13.0,7,71.0,6,4,4,3,5,53,2,325.0,0,1,4282.0,2
2,1,22682.0,51,10,14,29,4.0,2,36.0,3,2,1,4,4,52,1,95.0,0,1,4290.0,1
4,1,38887.0,17,25,1,13,0.0,0,3.0,1,1,0,3,7,53,1,42.0,0,1,4140.0,1
1,0,41658.0,30,8,4,12,15.0,4,29.0,2,1,1,2,4,50,2,72.0,0,1,4618.0,1
4,1,29791.0,21,14,0,6,0.0,0,0.0,2,2,0,3,5,53,1,20.0,0,1,4066.0,1
3,1,63915.0,2,622,7,115,30.0,0,15.0,2,6,3,12,5,69,2,789.0,0,1,4355.0,2
2,0,39996.0,85,11,0,3,0.0,0,1.0,1,1,0,2,6,51,2,15.0,0,1,4059.0,1
2,0,26759.0,65,25,3,16,8.0,5,2.0,2,2,1,3,6,53,1,59.0,0,1,4163.0,1
3,0,63841.0,64,635,15,100,20.0,7,126.5,1,9,3,9,6,57,1,908.0,0,1,4455.0,2
4,1,51039.0,11,100,64,79,65.0,0,109.0,2,6,2,4,7,56,2,417.0,0,1,4587.0,2
2,1,60544.0,92,201,2,43,3.0,5,35.0,4,5,1,5,6,64,2,289.0,0,1,4694.0,2
2,1,65685.0,54,642,14,49,0.0,7,57.0,1,9,2,9,5,53,1,769.0,0,1,4113.0,2
2,1,37716.0,4,97,1,41,6.0,2,41.0,2,4,1,3,7,72,1,188.0,0,1,4090.0,1
2,0,36864.0,53,204,5,39,17.0,0,89.0,3,5,2,4,8,68,1,354.0,0,1,4706.0,2
3,1,44511.0,39,513,7,133,46.0,14,14.0,6,8,4,8,8,55,1,727.0,0,1,4646.0,2
4,1,36947.0,49,88,3,21,4.0,1,29.0,4,3,0,4,9,58,2,146.0,0,1,4712.0,1
3,1,47352.0,70,172,12,112,8.0,0,15.0,4,6,1,5,7,74,1,319.0,0,1,4465.0,2
3,1,67087.0,40,329,35,222,120.5,35,43.0,2,7,5,8,4,72,1,794.0,0,1,4215.0,2
2,1,57045.0,40,296,13,104,11.0,13,17.0,3,4,2,9,3,75,1,454.0,0,1,4680.0,2
4,0,36957.0,43,100,2,16,2.0,1,31.0,4,3,2,2,9,72,2,152.0,0,1,4682.0,1
4,1,69389.0,17,422,7,238,69.0,46,15.0,1,7,2,12,4,48,1,797.0,0,1,4660.0,2
2,1,80134.0,40,1218,16,272,104.0,0,80.0,2,5,3,6,6,53,1,1690.0,3,1,4426.0,2
3,1,43142.0,84,5,1,7,2.0,1,4.0,1,1,0,2,7,56,2,20.0,0,1,4152.0,1
2,1,80589.0,25,507,81,520,120.5,40,26.0,1,5,10,5,1,81,0,1428.0,1,0,4179.0,0
2,0,34412.0,62,52,12,50,4.0,36,55.0,3,5,0,3,9,35,1,209.0,0,1,4522.0,1
2,0,57537.0,83,191,56,139,51.0,8,100.0,4,4,3,8,4,46,1,545.0,0,1,4405.0,2
0,1,22634.0,47,2,23,11,8.0,6,46.0,1,2,1,2,8,59,0,96.0,0,0,4550.0,1
2,1,51315.0,45,68,28,39,16.0,30,41.0,1,2,2,5,2,77,0,222.0,0,0,4147.0,0
2,1,36026.0,34,20,4,10,6.0,4,17.0,2,2,0,3,6,53,3,61.0,0,1,4126.0,1
2,1,24639.0,3,20,3,16,0.0,4,1.0,3,2,0,4,6,52,2,44.0,0,1,4173.0,1
4,1,34578.0,1,7,0,1,0.0,0,0.0,1,1,0,2,6,53,3,8.0,0,1,4100.0,1
1,0,65704.0,18,279,81,74,38.0,8,126.5,1,2,10,10,1,53,0,817.0,0,0,4280.0,0
2,0,63810.0,45,977,12,253,16.0,12,101.0,4,4,3,12,8,59,1,1371.0,1,1,4616.0,2
4,1,54132.0,81,30,1,8,0.0,0,3.0,1,1,0,3,7,56,1,42.0,0,1,4154.0,1
2,1,18690.0,77,6,1,7,23.0,4,19.0,1,1,1,2,8,66,0,60.0,0,0,4569.0,1
2,1,28164.0,23,3,18,26,11.0,8,12.0,3,2,0,4,7,55,1,78.0,0,1,4442.0,1
4,1,34596.0,48,14,0,2,0.0,0,7.0,1,1,0,2,8,51,1,23.0,0,1,4463.0,1
4,1,43269.0,61,10,1,7,0.0,0,1.0,1,1,0,2,8,53,1,19.0,0,1,4307.0,1
1,0,38741.0,60,7,10,17,8.0,6,13.0,2,2,0,3,7,67,2,61.0,0,1,4112.0,1
2,0,31907.0,75,33,81,64,120.5,16,74.0,1,6,1,6,7,53,0,449.0,0,0,4503.0,0
3,1,27100.0,64,12,0,13,2.0,0,10.0,1,1,0,3,7,42,1,37.0,0,1,4471.0,1
1,0,31163.0,54,2,3,10,11.0,2,10.0,1,1,0,3,6,52,1,38.0,0,1,4157.0,1
2,1,92533.0,84,693,21,118,110.0,81,42.0,1,6,5,11,2,40,0,1131.0,2,0,4213.0,0
2,0,34853.0,75,9,3,15,2.0,3,2.0,2,2,0,3,6,52,2,34.0,0,1,4209.0,1
2,0,70844.0,16,129,26,67,3.0,67,2.0,5,6,1,5,7,58,2,294.0,0,1,4263.0,2
1,1,31086.0,79,16,2,11,3.0,0,16.0,2,1,1,2,8,46,2,48.0,1,1,4442.0,1
2,1,60544.0,92,201,2,43,3.0,5,35.0,4,5,1,5,6,64,2,289.0,0,1,4694.0,2
1,1,20491.0,16,5,4,5,4.0,2,10.0,1,0,1,2,7,39,0,30.0,0,0,4541.0,1
2,1,42523.0,96,14,36,11,3.0,26,35.0,1,1,1,4,2,61,0,125.0,0,0,4088.0,1
2,1,39922.0,30,29,12,59,19.0,1,36.0,2,3,0,4,8,42,1,156.0,0,1,4521.0,1
2,1,33402.0,60,26,2,19,10.0,5,8.0,3,2,1,3,8,73,2,70.0,0,1,4367.0,1
3,1,36408.0,11,9,1,4,3.0,2,3.0,1,1,0,2,6,76,2,22.0,0,1,4302.0,1
2,1,21645.0,75,14,0,23,4.0,5,19.0,3,3,0,3,9,46,1,65.0,0,1,4685.0,1
3,0,78427.0,36,972,19,556,120.5,26,126.5,3,3,7,10,3,77,0,1930.0,1,0,4634.0,0
2,1,82657.0,71,966,81,556,120.5,81,126.0,1,7,5,10,4,79,0,2283.0,2,0,4296.0,0
2,1,51876.0,88,99,27,102,28.0,48,6.0,1,2,2,8,1,67,0,310.0,0,0,4278.0,0
1,1,78041.0,93,482,35,553,72.0,81,17.0,1,4,4,9,2,54,0,1319.0,0,0,4581.0,0
2,1,52852.0,93,714,8,99,11.0,0,47.0,4,10,7,5,8,68,1,879.0,1,1,4596.0,2
4,1,70038.0,54,587,54,348,71.0,54,126.5,1,4,4,8,2,43,0,1244.0,0,0,4268.0,0
1,1,69401.0,41,399,27,159,58.0,8,39.0,4,4,4,5,2,52,1,690.0,0,1,4119.0,2
2,1,46053.0,46,56,10,92,19.0,7,25.0,3,3,2,4,5,53,1,209.0,0,1,4518.0,2
2,1,77343.0,28,227,81,556,98.0,54,31.0,1,3,4,9,1,60,0,1134.0,0,0,4041.0,0
2,0,73892.0,40,703,81,556,0.0,58,43.0,1,3,11,8,1,72,0,1507.0,0,0,4249.0,0
4,0,40304.0,82,37,0,17,0.0,0,3.0,1,2,0,3,7,58,1,57.0,0,1,4293.0,1
4,1,32727.0,38,167,13,180,86.0,13,70.0,2,7,3,5,8,60,0,529.0,0,0,4691.0,2
2,1,68695.0,3,458,81,356,106.0,50,40.0,1,4,4,7,2,56,0,1091.0,0,0,4025.0,0
2,0,43300.0,87,91,3,52,2.0,1,31.0,3,4,0,4,8,54,1,180.0,0,1,4645.0,1
2,1,26290.0,49,15,8,16,11.0,5,22.0,4,2,0,4,6,53,2,77.0,0,1,4554.0,1
2,0,93790.0,16,1225,68,556,89.0,81,45.0,0,6,7,12,2,55,0,2349.0,3,0,4158.0,0
4,1,38410.0,65,153,64,123,116.0,64,14.0,2,5,2,9,6,51,0,534.0,0,0,4674.0,0
3,0,64866.0,9,508,5,21,7.0,5,10.0,4,7,3,7,5,75,1,556.0,1,1,4175.0,2
2,1,57957.0,24,290,59,177,77.0,5,29.0,7,4,6,8,3,66,1,637.0,0,1,4335.0,2
4,1,46015.0,25,38,0,2,0.0,0,6.0,1,1,0,3,7,70,2,46.0,2,1,4098.0,1
2,1,16531.0,43,2,13,6,7.0,5,11.0,3,3,0,3,7,47,1,44.0,0,1,4032.0,1
3,1,28072.0,10,30,0,10,2.0,0,5.0,1,1,0,3,7,39,1,47.0,0,1,4377.0,1
3,0,49476.0,29,386,23,95,54.0,41,126.5,4,2,11,5,2,62,1,795.0,0,1,4395.0,2
2,1,50725.0,45,443,10,75,0.0,10,48.0,4,8,1,8,8,72,1,586.0,0,1,4522.0,2
2,1,83844.0,57,901,31,345,75.0,31,126.5,1,4,4,11,1,73,0,1574.0,1,0,4434.0,0
4,1,41145.0,20,9,0,3,0.0,0,1.0,1,0,0,3,3,75,2,13.0,0,1,4162.0,1
2,1,67419.0,29,846,81,352,91.0,56,42.0,4,9,4,8,5,55,1,1471.0,0,1,4550.0,2
1,1,23162.0,82,8,3,9,19.0,4,22.0,3,1,1,3,6,55,2,65.0,0,1,4211.0,1
2,1,34380.0,68,72,7,58,13.0,1,24.0,4,4,1,3,8,48,1,175.0,0,1,4444.0,1
2,0,34704.0,65,29,0,5,0.0,1,5.0,1,1,0,3,5,59,1,40.0,0,1,4449.0,1
4,1,94871.0,99,169,24,553,120.5,0,126.5,1,8,5,4,7,56,2,1078.0,2,1,4687.0,2
